entry_id,age,pay_schedule,home_owner,income,months_employed,years_employed,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed
9059668,48,weekly,0,3795,2,7,1,4,6,1,900,32550,0.82750084,0.8776934820000001,0.743984375,0.712457997,0.716683,0.416683,5,0
2744946,40,weekly,0,2715,0,4,2,2,5,1,600,32900,0.651916807,0.901306339,0.531789844,0.835548242,0.671928,0.771928,9,1
6457943,23,bi-weekly,0,1600,0,3,5,7,3,1,1000,75450,0.665511765,0.919307775,0.711582031,0.7502316729999999,0.691094,0.791094,3,0
6860478,24,bi-weekly,0,2230,7,1,2,2,4,1,800,55950,0.709078992,0.856437421,0.53814375,0.632182197,0.786652,0.786652,5,0
5498949,37,weekly,0,5105,0,10,4,2,6,0,600,38700,0.695702521,0.8486151009999999,0.5443796879999999,0.8143207109999999,0.455605,0.555605,4,1
6015804,48,bi-weekly,0,6135,0,5,9,9,3,1,400,46500,0.577856303,0.972021458,0.539977344,0.825512056,0.790459,0.5904590000000001,15,0
6821744,28,bi-weekly,1,4715,0,3,2,2,7,1,900,68050,0.639316807,0.90364069,0.505828906,0.60394585,0.674736,0.5747359999999999,10,0
5461945,50,monthly,1,5020,0,2,2,7,3,0,800,73150,0.388389916,0.865404471,0.511478125,0.754065943,0.710763,0.6107630000000001,14,0
9008993,43,bi-weekly,0,3060,0,2,3,2,3,0,800,57350,0.71710084,0.8811276709999999,0.46138125,0.605993475,0.444766,0.644766,5,0
9598589,39,bi-weekly,1,6275,0,6,5,1,8,0,2000,72300,0.744745378,0.852004399,0.676226562,0.67700405,0.571708,0.671708,3,1
5629909,18,bi-weekly,0,3050,0,3,5,1,5,1,700,58200,0.6949781509999999,0.81257856,0.677153125,0.6575246579999999,0.439273,0.739273,3,1
1579622,35,bi-weekly,1,3100,0,3,1,2,3,0,1900,48850,0.6820966390000001,0.847447926,0.526014062,0.6676027729999999,0.751252,0.451252,5,0
1200725,43,bi-weekly,0,5190,0,6,4,2,8,1,1200,72050,0.655871429,0.942853295,0.802484375,0.88610567,0.5637270000000001,0.6637270000000001,5,1
4331481,40,semi-monthly,0,7685,5,4,0,6,4,0,2800,78800,0.635969748,0.967554767,0.599289063,0.8957063190000001,0.545478,0.645478,6,1
7205826,29,bi-weekly,0,3145,0,4,4,1,5,0,2500,74500,0.646135294,0.876638535,0.7119054690000001,0.769574157,0.477131,0.5771310000000001,4,1
8532973,39,bi-weekly,1,2095,5,1,0,6,1,1,1000,72150,0.658707563,0.897894595,0.360085938,0.682788398,0.7785,0.6785,3,1
9211407,47,weekly,0,2510,0,10,5,1,3,1,400,53950,0.638683193,0.857604597,0.894641406,0.853315433,0.729245,0.8292450000000001,6,0
6897199,24,bi-weekly,0,2270,5,1,1,4,2,1,600,52950,0.651342017,0.8451584670000001,0.563946875,0.800756586,0.663118,0.463118,7,1
8990340,37,bi-weekly,0,4155,1,13,1,3,3,0,2800,68200,0.5879411760000001,0.8776934820000001,0.664144531,0.753679179,0.526664,0.626664,4,1
8249526,47,bi-weekly,1,3880,0,3,3,2,3,0,1100,68100,0.4254924370000001,0.8474591490000001,0.598759375,0.6632337070000001,0.280119,0.480119,11,1
5123015,55,weekly,1,8115,3,1,0,3,2,1,3200,61450,0.785045378,0.900172832,0.685950781,0.792632828,0.784779,0.684779,3,1
1283794,40,semi-monthly,1,5165,6,1,5,2,4,1,1000,38800,0.388071429,0.8596696,0.428350781,0.589238545,0.482673,0.482673,2,1
9168278,26,bi-weekly,0,4065,6,1,2,3,5,1,700,53950,0.7032344540000001,0.919251661,0.7099460940000001,0.903007775,0.572503,0.572503,3,0
6254409,28,bi-weekly,0,3665,7,2,5,6,7,1,600,62750,0.685036975,0.881094003,0.572915625,0.7195883190000001,0.8200120000000001,0.720012,4,1
3461583,33,bi-weekly,1,3170,0,3,9,5,2,1,600,45500,0.589540336,0.95527698,0.5333210939999999,0.7157822859999999,0.690912,0.390912,12,1
4581617,35,semi-monthly,1,5030,0,3,3,4,2,1,700,79200,0.7257176470000001,0.863137457,0.595282813,0.555294861,0.704569,0.6045689999999999,6,1
3914828,28,bi-weekly,0,3665,0,6,6,2,4,0,1100,85450,0.8596159659999999,0.943930688,0.5963984370000001,0.775130897,0.567812,0.7678119999999999,5,0
4385394,33,bi-weekly,1,2625,0,4,4,5,3,1,600,41850,0.6884941179999999,0.8754825820000001,0.35859375,0.57652068,0.648822,0.448822,9,1
6708385,61,bi-weekly,1,2645,0,2,10,6,3,1,450,71050,0.590304202,0.840736667,0.432676563,0.602905351,0.684067,0.484067,7,1
4028251,45,bi-weekly,0,3015,0,2,5,6,2,1,700,47100,0.5081067229999999,0.922652182,0.604446875,0.670387988,0.7401909999999999,0.540191,6,0
1592113,41,bi-weekly,0,2227,0,9,0,2,11,1,500,88350,0.675548739,0.946276261,0.7777867190000001,0.7832614999999999,0.742083,0.842083,7,1
3475711,45,bi-weekly,1,3100,0,5,9,7,3,1,900,53500,0.72167395,0.881094003,0.40150625,0.572270553,0.6358159999999999,0.835816,9,0
9804907,37,weekly,0,5175,0,6,2,7,4,1,600,68000,0.704970588,0.903573352,0.6846914059999999,0.8752471820000001,0.6129399999999999,0.81294,10,1
7272081,60,bi-weekly,0,3121,5,1,4,3,3,1,700,45250,0.775236134,0.901295116,0.6207796870000001,0.81823627,0.777492,0.677492,4,0
9327061,43,monthly,0,5025,0,2,3,6,4,1,900,45950,0.755519328,0.94623137,0.7476367190000001,0.84093128,0.8257059999999999,0.7257060000000001,7,1
1510315,18,monthly,0,3155,0,3,3,1,0,1,425,50500,0.6672294120000001,0.708374484,0.572442188,0.489073486,0.421755,0.521755,11,1
4836588,49,bi-weekly,0,1555,7,7,2,8,3,1,350,60950,0.79167479,0.849647603,0.7560460940000001,0.863841064,0.8883139999999999,0.7883140000000001,5,1
4528114,36,bi-weekly,0,2160,0,5,8,1,0,1,700,82100,0.745986555,0.8574250309999999,0.724110156,0.666260222,0.52704,0.82704,10,1
8648579,40,semi-monthly,1,4670,0,1,2,2,3,1,1000,40100,0.703066387,0.91138445,0.6062554689999999,0.889978446,0.496005,0.496005,4,0
8777906,37,weekly,0,1940,0,7,0,2,7,1,500,67450,0.7244344540000001,0.881183785,0.7555726559999999,0.713139968,0.460011,0.660011,3,1
3540736,42,bi-weekly,0,2070,0,6,2,1,7,1,400,48050,0.771361345,0.882249955,0.810375,0.8065751609999999,0.779541,0.579541,15,0
9566930,38,bi-weekly,1,3155,0,6,10,6,4,1,600,77500,0.796892437,0.900217723,0.488677344,0.61080749,0.401791,0.501791,6,0
2396921,23,bi-weekly,1,3585,9,4,2,6,7,1,800,73450,0.697362185,0.843957623,0.472764063,0.6981434470000001,0.398733,0.6987329999999999,5,0
6063900,25,weekly,0,1740,4,0,3,4,2,1,600,67700,0.703748739,0.803678847,0.684264063,0.8625883590000001,0.438423,0.538423,6,1
1944545,41,monthly,0,7235,0,6,1,1,1,1,3200,84150,0.504563866,0.8408040040000001,0.628623438,0.7322813690000001,0.702756,0.702756,8,0
9479866,39,bi-weekly,0,5145,0,1,1,1,3,1,400,50850,0.618308403,0.919150655,0.639923438,0.7760883940000001,0.589059,0.389059,6,0
3036159,44,bi-weekly,1,8370,0,2,2,2,3,0,1200,68850,0.703786555,0.914807416,0.642970313,0.721554655,0.741809,0.641809,6,1
7807317,23,bi-weekly,1,2585,0,6,4,2,3,1,600,47850,0.706832773,0.885672922,0.517821875,0.547780342,0.477808,0.477808,8,1
3472413,29,weekly,1,2750,1,2,0,2,3,0,500,40750,0.696722689,0.8585697609999999,0.678600781,0.8061207990000001,0.7606390000000001,0.460639,8,1
8202011,73,bi-weekly,1,6295,0,2,1,2,3,1,2200,83200,0.732488235,0.793454839,0.521015625,0.715209841,0.10358,0.10358,6,1
2667617,21,semi-monthly,1,1755,0,2,8,4,2,1,550,36100,0.590268908,0.852947118,0.380289844,0.5410538979999999,0.511983,0.411983,2,1
6661477,36,bi-weekly,0,3555,0,3,4,2,3,1,400,50250,0.7793966390000001,0.8744051890000001,0.674,0.8120377759999999,0.554511,0.554511,3,1
7459380,29,weekly,0,3675,3,5,6,3,2,1,1200,57350,0.6391932770000001,0.8294464890000001,0.5268898439999999,0.492552652,0.477871,0.477871,10,0
5804291,56,monthly,0,3220,0,4,3,2,7,1,1450,89250,0.83102605,0.967498653,0.71459375,0.8301985759999999,0.7632800000000001,0.66328,5,1
7162804,47,bi-weekly,1,3120,0,2,1,4,2,0,400,45200,0.658379832,0.7902226609999999,0.560640625,0.52456166,0.5956560000000001,0.395656,5,0
2323819,51,bi-weekly,1,4020,0,3,2,2,3,1,700,73200,0.788554622,0.903438678,0.551104688,0.897173798,0.697581,0.7975810000000001,5,1
2927895,33,bi-weekly,0,2760,0,5,1,2,7,1,650,49650,0.742305882,0.8946175259999999,0.566010938,0.594476119,0.511793,0.611793,5,1
7414096,30,bi-weekly,0,2130,0,3,2,6,4,1,500,54800,0.786126891,0.915884809,0.634019531,0.772007691,0.6349520000000001,0.4349520000000001,4,1
4173611,22,bi-weekly,0,3595,0,3,2,1,3,1,600,46550,0.682560504,0.8776373679999999,0.680175,0.784401256,0.668395,0.368395,11,1
5917923,33,semi-monthly,0,3090,0,2,1,6,4,1,801,55900,0.5905924370000001,0.841746723,0.437732031,0.591531748,0.572076,0.372076,4,1
8796738,64,weekly,0,2790,0,2,1,7,3,1,700,64950,0.606186555,0.897883372,0.7788507809999999,0.827378278,0.648243,0.448243,6,0
8297983,52,weekly,1,6165,0,4,2,1,4,0,3400,42350,0.646715966,0.817056473,0.666598437,0.6920767259999999,0.5703590000000001,0.5703590000000001,11,1
6476749,55,bi-weekly,0,2760,0,4,2,2,5,1,600,52550,0.8679915970000001,0.84857021,0.26324843800000003,0.675794984,0.691964,0.691964,9,0
4130868,38,bi-weekly,1,2280,0,5,4,2,7,1,1100,60500,0.718438655,0.967521099,0.664107813,0.755794402,0.814376,0.814376,10,0
8088173,27,bi-weekly,0,3100,5,4,2,5,2,1,800,60950,0.7768722690000001,0.973199856,0.588646875,0.91049149,0.853934,0.753934,4,1
4304918,67,semi-monthly,0,3000,0,6,2,5,2,1,400,63000,0.632247059,0.8384472079999999,0.472973438,0.654059183,0.51197,0.61197,5,1
1565478,35,weekly,0,6065,0,2,2,6,3,1,500,42400,0.706412605,0.856302747,0.6862375,0.873583755,0.730496,0.730496,4,1
6475973,43,monthly,0,4500,0,2,1,1,3,1,1700,67700,0.7974445379999999,0.8372575870000001,0.71034375,0.6987184590000001,0.485908,0.7859079999999999,10,1
7062673,47,bi-weekly,1,3095,5,0,4,1,3,1,700,51450,0.650695798,0.81941327,0.466866406,0.429320142,0.688882,0.688882,9,1
6898601,36,bi-weekly,0,3175,0,6,10,7,3,0,700,34050,0.671239496,0.936175705,0.668842969,0.83648007,0.720771,0.620771,14,0
5355052,50,bi-weekly,0,2225,0,5,10,3,8,1,400,62550,0.765563025,0.967554767,0.655639844,0.946392098,0.866707,0.866707,4,1
9382142,33,weekly,0,5392,0,5,5,7,3,1,400,68300,0.468752101,0.8317247259999999,0.638652344,0.669949883,0.52779,0.42779,3,0
3412933,60,bi-weekly,1,6210,0,6,4,1,3,0,1050,81850,0.6109453779999999,0.758832376,0.566988281,0.644437143,0.674766,0.574766,6,1
8979384,47,bi-weekly,1,3110,2,2,10,7,3,1,700,78200,0.7533109240000001,0.987733435,0.53774375,0.827151525,0.694221,0.694221,2,0
4824446,33,bi-weekly,0,3270,0,3,1,2,3,1,1100,56100,0.744188235,0.905874035,0.457676563,0.722716658,0.485449,0.685449,6,0
9209911,54,bi-weekly,1,3735,1,8,3,2,3,0,1100,60350,0.543258824,0.900139163,0.483411719,0.640614852,0.653593,0.453593,8,0
4464954,47,semi-monthly,0,3115,0,1,10,2,4,0,1100,59050,0.6881411759999999,0.82502469,0.405392969,0.576168143,0.591128,0.591128,9,0
8237633,34,bi-weekly,1,2080,0,6,10,2,4,0,1150,73100,0.7459168070000001,0.905851589,0.52805625,0.477203593,0.533972,0.533972,7,1
5218692,66,semi-monthly,1,2442,0,3,4,2,1,1,500,57250,0.649435294,0.8776934820000001,0.526332813,0.8342878359999999,0.610973,0.510973,11,0
5163264,35,bi-weekly,1,5165,0,6,1,4,2,1,400,45900,0.744466387,0.904560962,0.466867969,0.564841602,0.586191,0.486191,3,0
7749247,53,weekly,1,4005,0,7,5,7,1,1,500,31500,0.711801681,0.911328335,0.295129687,0.65689146,0.595092,0.495092,6,0
9517407,41,bi-weekly,1,2505,2,3,3,2,3,1,1000,63850,0.682905042,0.8608816659999999,0.545070312,0.62262861,0.571921,0.371921,5,0
2281902,44,bi-weekly,0,1810,0,2,2,1,3,1,700,34750,0.71367563,0.761088167,0.516071094,0.483656221,0.365236,0.465236,13,0
9739919,42,weekly,1,2645,0,3,3,4,7,1,600,39750,0.652614286,0.893517687,0.565258594,0.67458763,0.56843,0.46843,8,1
9962824,47,bi-weekly,1,8260,0,4,1,2,4,1,2500,74250,0.533448739,0.854125516,0.626708594,0.7225814620000001,0.373956,0.473956,11,1
8510251,24,semi-monthly,1,2165,0,2,0,4,2,1,1000,47200,0.773381513,0.7566326990000001,0.238256875,0.546831401,0.432807,0.632807,3,1
7077683,40,bi-weekly,0,1720,5,0,1,3,1,0,400,45750,0.764683193,0.920396391,0.724814062,0.847113516,0.6668350000000001,0.4668350000000001,4,0
4709683,37,bi-weekly,1,2660,0,7,5,2,7,1,1600,61200,0.760838655,0.926063925,0.629684375,0.7575416859999999,0.5902229999999999,0.790223,8,0
6775442,59,bi-weekly,0,2585,0,3,2,1,0,1,600,77700,0.639012605,0.867705154,0.6958757809999999,0.7336521570000001,0.521995,0.7219949999999999,10,1
2804306,45,weekly,1,3215,0,4,2,2,4,1,900,60600,0.5435403360000001,0.8440810740000001,0.627814844,0.681023145,0.5332060000000001,0.433206,9,0
3042049,39,bi-weekly,1,3210,0,2,4,2,2,1,1200,63350,0.6604327729999999,0.878916771,0.681260938,0.82354572,0.487887,0.787887,12,0
3982482,20,bi-weekly,0,1615,10,1,4,9,2,1,900,47400,0.712840336,0.828402765,0.446153125,0.635520176,0.671301,0.471301,7,0
3163778,33,bi-weekly,0,1565,0,1,2,6,4,1,450,44350,0.71969916,0.873305351,0.575683594,0.8921638340000001,0.483177,0.5831770000000001,4,1
7626114,32,bi-weekly,1,5677,0,4,2,7,5,1,400,63450,0.6757226890000001,0.955175974,0.444319531,0.686144347,0.841047,0.641047,8,1
3635780,36,bi-weekly,0,3725,0,4,7,2,7,1,1200,46950,0.7419915970000001,0.929329772,0.449915625,0.6824658090000001,0.454679,0.554679,18,0
3842509,18,bi-weekly,0,1680,0,4,3,4,3,1,1100,79150,0.662651261,0.779055935,0.633555469,0.710279454,0.5770069999999999,0.477007,4,1
3100115,30,bi-weekly,1,3365,0,3,1,2,3,0,500,43050,0.655890756,0.8596696,0.6715445309999999,0.652575447,0.76443,0.76443,7,1
8498589,59,bi-weekly,0,2595,0,2,0,2,3,0,600,67500,0.7425361340000001,0.8429251209999999,0.537667188,0.716661062,0.5042979999999999,0.804298,6,0
9278572,45,weekly,0,5045,0,6,2,6,3,1,2400,75100,0.7291521009999999,0.901373676,0.737499219,0.911868267,0.589432,0.6894319999999999,4,1
4786390,24,bi-weekly,1,2370,0,3,2,1,3,1,500,52200,0.460832773,0.849782277,0.529933594,0.7840324609999999,0.508901,0.808901,3,0
3383559,38,bi-weekly,0,1830,6,1,0,8,1,0,600,46800,0.675669748,0.854114293,0.5948625,0.749719125,0.8699370000000001,0.569937,3,0
5466886,29,monthly,0,6145,0,6,9,4,3,1,700,54400,0.724927731,0.735163405,0.670904687,0.465812021,0.545074,0.6450739999999999,9,1
9061012,36,bi-weekly,0,4230,0,7,6,2,10,0,550,85300,0.727086555,0.860915335,0.572235156,0.608067626,0.595042,0.495042,3,0
6591869,56,bi-weekly,0,2645,0,4,3,2,4,0,700,82600,0.7759647059999999,0.872183067,0.62424375,0.901021759,0.733891,0.533891,2,0
9133050,48,bi-weekly,0,5220,0,4,2,2,2,1,2800,54750,0.790440336,0.903506015,0.611184375,0.698016807,0.6455960000000001,0.545596,5,1
4450094,35,weekly,0,2590,0,2,0,4,8,1,1200,68250,0.840840336,0.922674627,0.76321875,0.8161236140000001,0.6678970000000001,0.6678970000000001,9,1
5643648,35,bi-weekly,0,5135,0,5,1,6,3,1,1000,64200,0.6612554620000001,0.8305912190000001,0.717959375,0.824450166,0.5556979999999999,0.755698,10,0
3427851,25,bi-weekly,0,2200,0,3,4,1,4,0,600,52400,0.394821849,0.868861106,0.52061875,0.658067155,0.600136,0.600136,3,1
2817597,26,weekly,0,2365,5,2,4,7,3,1,1200,68050,0.756357983,0.814856797,0.381605469,0.517033451,0.502204,0.602204,6,1
6133322,23,bi-weekly,0,1670,5,1,1,5,2,1,600,66150,0.8441268909999999,0.880992997,0.4793625,0.712775452,0.796571,0.496571,11,1
7378025,33,bi-weekly,0,2520,0,4,0,2,4,0,1100,62850,0.8309899159999999,0.974209912,0.895920313,0.891553739,0.719454,0.619454,4,1
5231903,27,bi-weekly,1,4845,2,3,0,3,2,1,700,36550,0.628423529,0.855348806,0.343035938,0.6540472039999999,0.638947,0.638947,5,0
6263513,30,weekly,0,2770,0,6,2,1,3,0,500,38050,0.65812521,0.881150117,0.69035,0.8947873270000001,0.630112,0.530112,6,1
6716856,56,monthly,1,4255,3,9,9,5,9,1,500,47000,0.818790756,0.990056563,0.486311719,0.803088294,0.5934,0.5934,2,1
8435136,46,bi-weekly,0,3837,0,2,2,2,0,1,900,85550,0.71612437,0.77567786,0.707710156,0.6192606820000001,0.376271,0.676271,7,1
3896273,39,bi-weekly,1,1685,6,1,0,7,3,1,800,56150,0.791678992,0.8832712340000001,0.493813281,0.6453407329999999,0.403011,0.603011,4,0
9536401,58,bi-weekly,1,2918,0,2,2,1,3,0,800,51550,0.633405042,0.8463031959999999,0.394567187,0.62235565,0.581448,0.7814479999999999,2,1
9366247,37,bi-weekly,1,2140,0,4,4,1,5,1,800,76950,0.580540336,0.901295116,0.335723438,0.6317885870000001,0.7324189999999999,0.432419,3,1
7472209,41,bi-weekly,0,2130,0,6,1,5,2,1,600,35200,0.619828571,0.8597257140000001,0.536519531,0.7076405590000001,0.480359,0.780359,9,1
8185922,68,monthly,0,1520,0,5,5,2,4,1,900,82650,0.738939496,0.901205333,0.388358594,0.607976069,0.614008,0.614008,4,0
5588213,49,weekly,1,2180,0,4,3,1,5,1,800,64250,0.740041176,0.8810715570000001,0.747270313,0.7634586640000001,0.650004,0.750004,9,0
3770720,47,bi-weekly,0,6025,0,6,2,4,3,1,500,71500,0.6933159659999999,0.781177052,0.613128125,0.687888208,0.804867,0.504867,7,0
8012297,28,bi-weekly,0,2540,8,1,3,5,3,1,900,69300,0.560164706,0.849602711,0.6712359379999999,0.544926673,0.4088,0.5088,6,1
3001145,52,semi-monthly,1,2530,0,2,5,2,3,1,700,72400,0.714915966,0.881105225,0.523378906,0.75044388,0.698757,0.498757,4,1
9443937,24,semi-monthly,0,3005,6,0,0,2,3,0,900,72000,0.6028067229999999,0.8351028009999999,0.411216406,0.58713958,0.587919,0.387919,7,0
9702925,33,weekly,0,2505,0,2,0,4,2,1,600,58900,0.611594118,0.957409319,0.85609375,0.8088050440000001,0.612613,0.512613,11,0
8575744,34,weekly,0,3760,0,3,4,2,4,1,700,61200,0.6930731090000001,0.838480876,0.567064063,0.820077678,0.601416,0.601416,9,1
3480129,38,weekly,0,3500,8,6,5,1,6,0,600,70450,0.7736781509999999,0.7654201829999999,0.506878125,0.606693415,0.489532,0.489532,7,0
1204640,23,bi-weekly,1,3115,0,2,2,4,3,1,700,75450,0.709466387,0.856336416,0.5658578120000001,0.665856345,0.452607,0.752607,8,0
7289603,24,weekly,1,5055,5,0,0,2,1,1,802,11100,0.53257479,0.841926288,0.573346875,0.564645653,0.370394,0.570394,9,1
9449857,30,weekly,0,4330,1,1,0,3,2,1,800,65950,0.7959764709999999,0.95298752,0.808155469,0.8324173359999999,0.466082,0.466082,5,0
1895502,35,bi-weekly,1,3520,7,4,4,5,3,1,1200,51950,0.6068084029999999,0.8474142570000001,0.496514844,0.769385054,0.551766,0.551766,27,1
4317957,50,bi-weekly,1,2315,0,2,1,1,3,1,600,68100,0.8284546220000001,0.911395672,0.584092188,0.620567294,0.669183,0.769183,2,0
3411350,59,semi-monthly,1,5175,0,1,6,6,2,1,1100,77000,0.649252101,0.87326046,0.637623438,0.722207533,0.8332930000000001,0.8332930000000001,8,0
8529911,53,bi-weekly,0,2765,2,5,1,8,3,1,2500,84750,0.628379832,0.901261447,0.784796094,0.904572801,0.5177189999999999,0.717719,2,0
6479783,54,bi-weekly,1,2655,0,2,2,3,3,1,1100,60950,0.57252521,0.900251392,0.544969531,0.6481764329999999,0.465773,0.7657729999999999,2,1
4275737,39,bi-weekly,1,5105,0,2,10,2,3,1,2100,48350,0.677548739,0.8036002870000001,0.615215625,0.643817636,0.7707189999999999,0.670719,11,1
1706028,64,bi-weekly,0,3275,0,5,7,7,3,1,400,46550,0.690157143,0.921597235,0.706813281,0.7703647990000001,0.86521,0.56521,5,1
7824110,26,bi-weekly,1,3560,0,6,9,6,4,1,4900,78800,0.681294118,0.894550189,0.453846875,0.727688973,0.650837,0.8508370000000001,4,0
4599877,42,semi-monthly,1,3730,0,2,3,1,3,1,600,62200,0.616536975,0.860892889,0.411628906,0.5672101039999999,0.480355,0.680355,4,1
3695602,61,bi-weekly,1,3000,0,2,2,2,3,0,800,69350,0.80017479,0.909195996,0.551080469,0.7714780290000001,0.753553,0.753553,4,1
4535704,40,weekly,1,3130,0,1,2,2,4,1,800,76700,0.761972269,0.975332196,0.681645312,0.918922434,0.920292,0.920292,2,0
3075991,47,bi-weekly,0,2675,0,4,7,2,5,1,900,51150,0.678246218,0.900172832,0.716707813,0.740190353,0.690434,0.790434,12,0
5025007,38,weekly,0,2565,0,2,2,1,1,1,800,80000,0.6812789920000001,0.800401778,0.818522656,0.845898461,0.7509359999999999,0.650936,5,1
7684379,26,bi-weekly,0,2090,0,1,1,7,3,1,450,36150,0.6410319329999999,0.7339850059999999,0.515674219,0.559840195,0.573313,0.573313,6,1
3539251,29,semi-monthly,0,2195,8,3,5,2,2,1,400,30450,0.336134454,0.865471808,0.36600625,0.4687897620000001,0.385164,0.485164,4,1
6667990,39,bi-weekly,0,3220,0,2,3,2,4,0,600,57450,0.740782353,0.9608884,0.694144531,0.975289881,0.640033,0.940033,4,1
6869537,51,bi-weekly,1,5000,0,5,6,1,1,1,2500,84600,0.657160504,0.844047405,0.475521094,0.601014315,0.728246,0.528246,8,1
9259535,57,bi-weekly,0,2265,0,3,2,2,4,1,600,32400,0.5927058820000001,0.84295879,0.445116406,0.666024912,0.505265,0.6052649999999999,3,1
1116551,34,bi-weekly,0,3670,0,5,4,1,7,1,400,50550,0.784506723,0.905694469,0.53940625,0.614527955,0.685182,0.685182,4,0
7775442,66,weekly,1,6715,0,5,9,7,4,1,400,91250,0.620010084,0.911395672,0.7140804690000001,0.785702734,0.566059,0.6660590000000001,6,0
7309857,51,weekly,0,2510,0,9,10,2,3,1,1200,72600,0.6783453779999999,0.859692045,0.702423438,0.791496495,0.5396880000000001,0.5396880000000001,10,0
4334193,43,bi-weekly,0,5085,0,3,1,2,4,1,400,93950,0.8046596640000001,0.915839917,0.781825,0.8021761470000001,0.736997,0.736997,5,1
7689895,28,monthly,1,2245,0,1,1,3,2,1,1700,62650,0.7470420170000001,0.758708924,0.485070313,0.533659174,0.773963,0.473963,2,0
2906831,35,bi-weekly,1,3535,0,7,9,6,2,1,1200,70700,0.648751261,0.902383731,0.585423438,0.676909926,0.871921,0.771921,13,0
1378203,53,weekly,0,5245,5,4,7,2,5,1,700,76650,0.775705042,0.894651194,0.586257813,0.739267082,0.680834,0.580834,3,0
4339165,35,weekly,0,2225,0,1,1,1,5,1,450,38250,0.606130252,0.848457982,0.261749219,0.495333588,0.609822,0.7098220000000001,12,0
7594734,29,bi-weekly,0,2550,0,2,1,6,4,1,700,57600,0.79145042,0.919240438,0.488683594,0.596981529,0.6193489999999999,0.519349,4,1
9484551,33,semi-monthly,1,3610,7,0,4,7,3,1,1000,34000,0.65282521,0.857503591,0.5203203129999999,0.777755245,0.7908310000000001,0.6908310000000001,22,1
3664751,44,bi-weekly,1,4760,0,9,10,2,2,0,2000,90850,0.699652101,0.938229485,0.521360156,0.72642001,0.53704,0.6370399999999999,6,0
6033498,40,bi-weekly,0,5175,0,2,2,1,2,0,1050,46200,0.599928571,0.7441529,0.539440625,0.426763392,0.711699,0.711699,8,1
5025018,54,monthly,1,1775,6,3,2,1,4,1,600,55450,0.636610924,0.91920677,0.5146015629999999,0.6715440020000001,0.340671,0.340671,11,0
2957760,44,bi-weekly,1,2730,2,5,1,7,4,1,800,73300,0.7900411759999999,0.84734692,0.551189844,0.729360102,0.720528,0.720528,10,0
5066903,47,bi-weekly,0,2575,5,5,5,7,7,1,900,58500,0.7988588240000001,0.938420273,0.793310937,0.87169614,0.507192,0.507192,5,0
3238031,28,bi-weekly,1,5046,10,4,0,1,4,0,600,85650,0.807198319,0.881116448,0.585357031,0.675245642,0.762428,0.662428,2,1
4615051,57,semi-monthly,1,3515,0,9,9,2,2,0,950,91700,0.770542857,0.961831119,0.646280469,0.755452989,0.515663,0.515663,3,1
9047888,38,bi-weekly,0,2785,0,5,1,7,4,1,700,48400,0.5846672270000001,0.896704974,0.567217969,0.683098152,0.599212,0.399212,5,0
9271757,48,bi-weekly,0,2205,4,9,5,2,4,0,900,67800,0.756921849,0.8305687740000001,0.6542125,0.815089105,0.679373,0.679373,14,1
7708908,27,weekly,0,2730,0,2,1,5,2,1,500,55650,0.6645411760000001,0.854237745,0.656871875,0.828653231,0.410266,0.510266,4,0
2906918,39,weekly,1,3130,0,3,3,4,2,1,500,66300,0.743379832,0.8137569579999999,0.432361719,0.4414398920000001,0.438203,0.438203,8,0
4553244,58,bi-weekly,0,4630,0,5,6,1,1,1,2550,73350,0.644672269,0.922551176,0.5846296879999999,0.788641115,0.691762,0.791762,3,1
7340815,58,bi-weekly,1,5063,0,4,3,4,2,1,600,86150,0.693402521,0.912416951,0.6271125,0.587374034,0.796447,0.496447,3,0
7567594,26,bi-weekly,1,2710,7,4,2,2,4,1,550,34600,0.478522689,0.8676265940000001,0.4621,0.5742514360000001,0.5319189999999999,0.431919,6,1
8283417,22,weekly,0,3625,0,5,4,2,6,1,500,59400,0.833651261,0.900083049,0.804920313,0.872105152,0.545954,0.8459540000000001,11,1
1948380,62,weekly,1,3640,0,5,9,6,3,1,1200,45750,0.634010084,0.921485006,0.576021875,0.712970545,0.749401,0.649401,7,0
1846519,36,bi-weekly,0,5275,0,3,4,7,4,1,700,36200,0.6009067229999999,0.8753927990000001,0.481574219,0.552212727,0.465453,0.265453,12,0
2227482,26,bi-weekly,0,1590,2,0,0,2,4,1,400,74400,0.7321344540000001,0.87764859,0.688325,0.666525481,0.3845,0.4845,10,1
6493222,39,bi-weekly,0,4601,0,1,5,2,6,1,900,43750,0.6583336129999999,0.908073712,0.610173438,0.7796959109999999,0.643022,0.543022,25,0
9933864,39,bi-weekly,0,4130,0,4,1,2,4,1,600,34500,0.677588235,0.8552141320000001,0.522278906,0.63984218,0.585529,0.585529,9,1
3864319,42,bi-weekly,0,4550,0,5,3,6,4,1,1050,74000,0.988086555,0.8821601720000001,0.224079609,0.350986719,0.421515,0.521515,5,1
8320220,52,weekly,1,3190,0,4,4,0,1,1,1000,71050,0.66547479,0.800233435,0.735927344,0.784658813,0.4677689999999999,0.667769,3,1
