tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-18975,S-0066,2013-07-21,0,0,Yes,250,2.24233960038504
TA-18976,S-0066,2013-07-21,0,0,Yes,1,22.1591003933831
TA-18976,S-0066,2013-07-21,0,0,Yes,2,12.5943813535274
TA-18976,S-0066,2013-07-21,0,0,Yes,5,6.8549935178024
TA-18976,S-0066,2013-07-21,0,0,Yes,10,4.94093688620822
TA-18976,S-0066,2013-07-21,0,0,Yes,25,3.79472855449775
TA-18976,S-0066,2013-07-21,0,0,Yes,50,3.47757382193709
TA-18976,S-0066,2013-07-21,0,0,Yes,100,3.33847086905961
TA-18976,S-0066,2013-07-21,0,0,Yes,250,3.25222703827557
TA-18980,S-0066,2013-07-21,0,0,Yes,1,22.2731648147427
TA-18980,S-0066,2013-07-21,0,0,Yes,2,12.7084457748869
TA-18980,S-0066,2013-07-21,0,0,Yes,5,6.96905793916193
TA-18980,S-0066,2013-07-21,0,0,Yes,10,5.05500130756776
TA-18980,S-0066,2013-07-21,0,0,Yes,25,3.90879297585729
TA-18980,S-0066,2013-07-21,0,0,Yes,50,3.59163824329663
TA-18980,S-0066,2013-07-21,0,0,Yes,100,3.4497532313616
TA-18980,S-0066,2013-07-21,0,0,Yes,250,3.3662914596351
TA-18983,S-0041,2014-07-22,1,0,Yes,1,24.8827362107243
TA-18983,S-0041,2014-07-22,1,0,Yes,6,5.16071955175464
TA-18983,S-0041,2014-07-22,1,0,Yes,20,1.51900424542212
TA-18984,S-0050,2014-06-05,1500,0,Yes,75,1.2547086349549
TA-18984,S-0050,2014-06-05,1500,0,Yes,150,1.04605420563868
TA-18984,S-0050,2014-06-05,1500,0,Yes,225,0.976502729199935
TA-18984,S-0050,2014-06-05,1500,0,Yes,400,0.915297429933843
TA-18984,S-0050,2014-06-05,1500,0,Yes,500,0.901387134646094
TA-18985,S-0066,2013-12-02,1,0,Yes,1,20.6234037936157
TA-18985,S-0066,2013-12-02,1,0,Yes,2,11.05868475376
TA-18985,S-0066,2013-12-02,1,0,Yes,5,5.31929691803498
TA-18985,S-0066,2013-12-02,1,0,Yes,10,3.40802234549835
TA-18985,S-0066,2013-12-02,1,0,Yes,25,2.25903195473033
TA-18985,S-0066,2013-12-02,1,0,Yes,50,1.94465928122722
TA-18985,S-0066,2013-12-02,1,0,Yes,100,1.80277426929219
TA-18985,S-0066,2013-12-02,1,0,Yes,250,1.71653043850815
TA-18987,S-0066,2013-12-02,1,0,Yes,1,20.6762629157092
TA-18987,S-0066,2013-12-02,1,0,Yes,2,11.1115438758534
TA-18987,S-0066,2013-12-02,1,0,Yes,5,5.37215604012842
TA-18987,S-0066,2013-12-02,1,0,Yes,10,3.45809940853424
TA-18987,S-0066,2013-12-02,1,0,Yes,25,2.31189107682378
TA-18987,S-0066,2013-12-02,1,0,Yes,50,1.99473634426312
TA-18987,S-0066,2013-12-02,1,0,Yes,100,1.85563339138563
TA-18987,S-0066,2013-12-02,1,0,Yes,250,1.76938956060159
TA-18988,S-0066,2013-12-02,1,0,Yes,1,20.5260317266015
TA-18988,S-0066,2013-12-02,1,0,Yes,2,10.9613126867457
TA-18988,S-0066,2013-12-02,1,0,Yes,5,5.22192485102074
TA-18988,S-0066,2013-12-02,1,0,Yes,10,3.31065027848411
TA-18988,S-0066,2013-12-02,1,0,Yes,25,2.1616598877161
TA-18988,S-0066,2013-12-02,1,0,Yes,50,1.84728721421298
TA-18988,S-0066,2013-12-02,1,0,Yes,100,1.70540220227795
TA-18988,S-0066,2013-12-02,1,0,Yes,250,1.61915837149391
TA-18989,S-0066,2013-12-02,1,0,Yes,1,21.2382388453342
TA-18989,S-0066,2013-12-02,1,0,Yes,2,11.6735198054784
TA-18989,S-0066,2013-12-02,1,0,Yes,5,5.936914028811
TA-18989,S-0066,2013-12-02,1,0,Yes,10,4.02285739721683
TA-18989,S-0066,2013-12-02,1,0,Yes,25,2.87386700644881
TA-18989,S-0066,2013-12-02,1,0,Yes,50,2.5594943329457
TA-18989,S-0066,2013-12-02,1,0,Yes,100,2.41760932101067
TA-18989,S-0066,2013-12-02,1,0,Yes,250,2.33414754928418
TA-18990,S-0013,2013-10-14,150,15,Yes,15,3.75299766863451
TA-18990,S-0072,2013-03-08,24,0,Yes,8,8.29888216867067
TA-18990,S-0072,2013-03-08,24,0,Yes,16,7.05251971088842
TA-18990,S-0072,2013-03-08,24,0,Yes,24,5.92300373352325
TA-18990,S-0072,2013-03-08,24,0,Yes,32,4.90755217751762
TA-18992,S-0072,2013-01-16,90,1,Yes,1,6.22346611173862
TA-18996,S-0066,2013-08-11,0,0,Yes,1,21.2604953177946
TA-18996,S-0066,2013-08-11,0,0,Yes,2,11.6957762779388
TA-18996,S-0066,2013-08-11,0,0,Yes,5,5.95638844221385
TA-18996,S-0066,2013-08-11,0,0,Yes,10,4.04233181061968
TA-18996,S-0066,2013-08-11,0,0,Yes,25,2.89612347890921
TA-18996,S-0066,2013-08-11,0,0,Yes,50,2.57896874634855
TA-18996,S-0066,2013-08-11,0,0,Yes,100,2.43708373441351
TA-18996,S-0066,2013-08-11,0,0,Yes,250,2.35362196268702
TA-18997,S-0066,2013-08-11,0,0,Yes,1,21.2994441446003
TA-18997,S-0066,2013-08-11,0,0,Yes,2,11.7347251047445
TA-18997,S-0066,2013-08-11,0,0,Yes,5,5.99533726901955
TA-18997,S-0066,2013-08-11,0,0,Yes,10,4.08406269648292
TA-18997,S-0066,2013-08-11,0,0,Yes,25,2.93507230571491
TA-18997,S-0066,2013-08-11,0,0,Yes,50,2.62069963221179
TA-18997,S-0066,2013-08-11,0,0,Yes,100,2.47881462027676
TA-18997,S-0066,2013-08-11,0,0,Yes,250,2.39257078949272
TA-18998,S-0066,2013-02-12,1,1,Yes,1,1.11282362301987
TA-18998,S-0066,2013-11-02,1,0,Yes,1,21.1937259004134
TA-18998,S-0066,2013-11-02,1,0,Yes,2,11.6290068605576
TA-18998,S-0066,2013-11-02,1,0,Yes,5,5.88961902483266
TA-18998,S-0066,2013-11-02,1,0,Yes,10,3.97834445229603
TA-18998,S-0066,2013-11-02,1,0,Yes,25,2.82935406152802
TA-18998,S-0066,2013-11-02,1,0,Yes,50,2.5149813880249
TA-18998,S-0066,2013-11-02,1,0,Yes,100,2.37309637608987
TA-18998,S-0066,2013-11-02,1,0,Yes,250,2.28685254530583
TA-19000,S-0066,2014-02-01,1,0,Yes,1,21.0462767703633
TA-19000,S-0066,2014-02-01,1,0,Yes,2,11.4815577305075
TA-19000,S-0066,2014-02-01,1,0,Yes,5,5.74216989478253
TA-19000,S-0066,2014-02-01,1,0,Yes,10,3.8308953222459
TA-19000,S-0066,2014-02-01,1,0,Yes,25,2.68190493147789
TA-19000,S-0066,2014-02-01,1,0,Yes,50,2.36753225797477
TA-19000,S-0066,2014-02-01,1,0,Yes,100,2.22564724603974
TA-19001,S-0066,2013-08-11,0,0,Yes,1,21.7612659481535
TA-19001,S-0066,2013-08-11,0,0,Yes,2,12.1965469082978
TA-19001,S-0066,2013-08-11,0,0,Yes,5,6.45715907257279
TA-19001,S-0066,2013-08-11,0,0,Yes,10,4.54588450003617
TA-19001,S-0066,2013-08-11,0,0,Yes,25,3.39689410926815
TA-19001,S-0066,2013-08-11,0,0,Yes,50,3.08252143576504
TA-19001,S-0066,2013-08-11,0,0,Yes,100,2.94063642383
TA-19001,S-0066,2013-08-11,0,0,Yes,250,2.85439259304597
TA-19002,S-0066,2013-08-11,0,0,Yes,1,21.7473556528658
TA-19002,S-0066,2013-08-11,0,0,Yes,2,12.18263661301
TA-19002,S-0066,2013-08-11,0,0,Yes,5,6.44324877728504
TA-19002,S-0066,2013-08-11,0,0,Yes,10,4.53197420474842
TA-19002,S-0066,2013-08-11,0,0,Yes,25,3.3829838139804
TA-19002,S-0066,2013-08-11,0,0,Yes,50,3.06861114047729
TA-19002,S-0066,2013-08-11,0,0,Yes,100,2.92672612854226
TA-19002,S-0066,2013-08-11,0,0,Yes,250,2.84326435681577
TA-19003,S-0005,2014-05-28,22,5,No,5,3.73630531428921
TA-19004,S-0026,1997-10-20,166,5,No,5,3.83367738130345
TA-19006,S-0066,2013-08-04,0,0,Yes,1,21.6054706409308
TA-19006,S-0066,2013-08-04,0,0,Yes,2,12.040751601075
TA-19006,S-0066,2013-08-04,0,0,Yes,5,6.30136376535001
TA-19006,S-0066,2013-08-04,0,0,Yes,10,4.38730713375583
TA-19006,S-0066,2013-08-04,0,0,Yes,25,3.24109880204537
TA-19006,S-0066,2013-08-04,0,0,Yes,50,2.92394406948471
TA-19006,S-0066,2013-08-04,0,0,Yes,100,2.78484111660722
TA-19006,S-0066,2013-08-04,0,0,Yes,250,2.69859728582318
TA-19007,S-0064,2004-03-01,95,1,Yes,1,4.34001212977749
TA-19007,S-0064,2011-06-01,55,0,Yes,15,5.73382371760988
TA-19007,S-0064,2011-06-01,55,0,Yes,20,4.81018011050339
TA-19007,S-0064,2011-06-01,55,0,Yes,30,4.03954975156213
TA-19007,S-0064,2011-06-01,55,0,Yes,40,3.61389471575703
TA-19007,S-0064,2011-06-01,55,0,Yes,50,3.35794528246246
TA-19010,S-0066,2014-02-01,1,0,Yes,1,30.5525725700105
TA-19010,S-0066,2014-02-01,1,0,Yes,2,18.6926548076763
TA-19010,S-0066,2014-02-01,1,0,Yes,5,11.5761477384642
TA-19010,S-0066,2014-02-01,1,0,Yes,10,9.20305136237432
TA-19010,S-0066,2014-02-01,1,0,Yes,25,7.78141918396644
TA-19010,S-0066,2014-02-01,1,0,Yes,50,7.37245650250663
TA-19010,S-0066,2014-02-01,1,0,Yes,100,7.18605854565081
TA-19011,S-0062,2005-05-09,80,1,No,1,2.36475019891722
TA-19012,S-0062,2001-08-20,79,1,Yes,1,2.37309637608987
TA-19013,S-0072,2011-04-29,100,1,Yes,1,1.24079833966715
TA-19013,S-0072,2013-10-09,550,1,Yes,1,1.75547926531384
TA-19014,S-0018,2011-05-05,100,1,Yes,1,2.44264785252861
TA-19014,S-0064,2005-03-01,650,1,Yes,1,2.22008312792464
TA-19016,S-0064,1995-06-09,50,1,No,1,3.99503680664133
TA-19017,S-0072,2011-06-01,300,1,Yes,1,4.35114036600769
TA-19019,S-0041,2013-02-20,140,0,Yes,1,25.9093160029601
TA-19019,S-0041,2013-02-20,140,0,Yes,6,6.18451728493292
TA-19019,S-0041,2013-02-20,140,0,Yes,20,2.54558403765795
TA-19020,S-0066,2014-02-01,1,0,Yes,1,20.7791991008385
TA-19020,S-0066,2014-02-01,1,0,Yes,2,11.2144800609827
TA-19020,S-0066,2014-02-01,1,0,Yes,5,5.47509222525776
TA-19020,S-0066,2014-02-01,1,0,Yes,10,3.56381765272113
TA-19020,S-0066,2014-02-01,1,0,Yes,25,2.41482726195312
TA-19020,S-0066,2014-02-01,1,0,Yes,50,2.10045458845
TA-19020,S-0066,2014-02-01,1,0,Yes,100,1.95856957651497
TA-19020,S-0066,2013-10-01,1,0,Yes,250,1.87232574573093
TA-19021,S-0066,2013-08-04,0,0,Yes,1,22.036689794851
TA-19021,S-0066,2013-08-04,0,0,Yes,2,12.4719707549952
TA-19021,S-0066,2013-08-04,0,0,Yes,5,6.73536497832776
TA-19021,S-0066,2013-08-04,0,0,Yes,10,4.82130834673358
TA-19021,S-0066,2013-08-04,0,0,Yes,25,3.67231795596557
TA-19021,S-0066,2013-08-04,0,0,Yes,50,3.35794528246246
TA-19021,S-0066,2013-08-04,0,0,Yes,100,3.21606027052742
TA-19021,S-0066,2013-08-04,0,0,Yes,250,3.13259849880093
TA-19025,S-0066,2013-02-21,2,0,Yes,1,28.9640168481497
TA-19025,S-0066,2014-02-01,1,0,Yes,1,20.8515326363348
TA-19025,S-0066,2013-02-21,2,0,Yes,2,15.1177089187249
TA-19025,S-0066,2014-02-01,1,0,Yes,2,11.286813596479
TA-19025,S-0066,2014-02-01,1,0,Yes,5,5.54742576075405
TA-19025,S-0066,2014-02-01,1,0,Yes,10,3.63615118821742
TA-19025,S-0066,2014-02-01,1,0,Yes,25,2.48716079744941
TA-19025,S-0066,2014-02-01,1,0,Yes,50,2.17278812394629
TA-19025,S-0066,2014-02-01,1,0,Yes,100,2.03090311201126
TA-19026,S-0013,2011-07-27,1,5,No,5,9.04447399609399
TA-19027,S-0018,2011-04-13,100,1,Yes,1,2.34805784457192
TA-19027,S-0064,2008-06-01,500,1,Yes,1,2.1338392971406
TA-19030,S-0072,2005-08-23,20,1,No,1,5.84788813896941
TA-19032,S-0064,2008-05-15,10,5,No,5,13.6626920316264
TA-19033,S-0064,1999-09-13,100,1,No,1,2.31189107682378
TA-19038,S-0064,2008-06-01,450,1,No,1,3.0185340774414
TA-19039,S-0064,2008-06-01,450,25,No,1,3.0185340774414
TA-19040,S-0064,2011-12-06,8,0,Yes,4,15.9912754627955
TA-19040,S-0064,2011-12-06,8,0,Yes,6,11.3174162461121
TA-19040,S-0064,2011-12-06,8,0,Yes,8,8.98048663777035
TA-19040,S-0064,2011-12-06,8,0,Yes,10,7.57832887276531
TA-19041,S-0026,2008-06-06,40,1,No,1,16.8564958296935
TA-19042,S-0064,1996-03-15,100,25,No,1,4.27602477145385
TA-19043,S-0041,2014-07-22,1,0,Yes,1,24.6518253089477
TA-19043,S-0041,2013-02-07,1,0,Yes,1,24.6518253089477
TA-19043,S-0041,2014-07-22,1,0,Yes,6,4.92980864997802
TA-19043,S-0041,2013-02-07,1,0,Yes,6,4.92980864997802
TA-19043,S-0041,2014-07-22,1,0,Yes,20,1.2880933436455
TA-19043,S-0041,2013-02-07,1,0,Yes,20,1.2880933436455
TA-19044,S-0041,2013-02-20,60,0,Yes,1,24.7380691397317
TA-19044,S-0041,2013-02-20,60,0,Yes,6,5.01605248076206
TA-19044,S-0041,2013-02-20,60,0,Yes,20,1.37433717442954
TA-19045,S-0066,2013-08-01,0,0,Yes,1,20.9822894120396
TA-19045,S-0066,2013-08-01,0,0,Yes,2,11.4175703721839
TA-19045,S-0066,2013-08-01,0,0,Yes,5,5.67818253645888
TA-19045,S-0066,2013-08-01,0,0,Yes,10,3.76412590486471
TA-19045,S-0066,2013-08-01,0,0,Yes,25,2.61791757315424
TA-19045,S-0066,2013-08-01,0,0,Yes,50,2.30076284059358
TA-19045,S-0066,2013-08-01,0,0,Yes,100,2.1616598877161
TA-19045,S-0066,2013-08-01,0,0,Yes,250,2.07541605693206
TA-19048,S-0066,2014-02-01,1,0,Yes,1,21.1325206011473
TA-19048,S-0066,2014-02-01,1,0,Yes,2,11.5678015612915
TA-19048,S-0066,2014-02-01,1,0,Yes,5,5.83119578462412
TA-19048,S-0066,2014-02-01,1,0,Yes,10,3.91713915302994
TA-19048,S-0066,2014-02-01,1,0,Yes,25,2.77093082131947
TA-19048,S-0066,2014-02-01,1,0,Yes,50,2.45377608875881
TA-19048,S-0066,2014-02-01,1,0,Yes,100,2.31189107682378
TA-19051,S-0066,2013-12-02,1,0,Yes,1,20.6456602660761
TA-19051,S-0066,2013-12-02,1,0,Yes,2,11.0809412262203
TA-19051,S-0066,2013-12-02,1,0,Yes,5,5.34155339049537
TA-19051,S-0066,2013-12-02,1,0,Yes,10,3.43027881795875
TA-19051,S-0066,2013-12-02,1,0,Yes,25,2.28128842719073
TA-19051,S-0066,2013-12-02,1,0,Yes,50,1.96691575368762
TA-19051,S-0066,2013-12-02,1,0,Yes,100,1.82503074175259
TA-19051,S-0066,2013-12-02,1,0,Yes,250,1.7415689700261
TA-19053,S-0041,2012-03-06,1,30,No,30,1.66645337547225
TA-19054,S-0072,2013-01-16,130,1,Yes,1,8.62160101934644
TA-19055,S-0072,1997-05-08,136,1,Yes,1,3.95052386172054
TA-19055,S-0072,2012-08-28,18,0,Yes,6,14.9786059658474
TA-19055,S-0072,2012-08-28,18,0,Yes,9,12.5303939952037
TA-19055,S-0072,2012-08-28,18,0,Yes,12,11.0141718088392
TA-19055,S-0072,2012-08-28,18,0,Yes,20,9.21974371671962
TA-19056,S-0072,2013-02-01,690,1,No,1,1.51622218636457
TA-19063,S-0066,2013-10-01,0,0,Yes,1,29.4536592422784
TA-19063,S-0066,2013-10-01,0,0,Yes,2,17.5937414799441
TA-19063,S-0066,2013-10-01,0,0,Yes,5,10.4772344107321
TA-19063,S-0066,2013-10-01,0,0,Yes,10,8.10692009369975
TA-19063,S-0066,2013-10-01,0,0,Yes,25,6.68250585623432
TA-19063,S-0066,2013-10-01,0,0,Yes,50,6.27632523383206
TA-19063,S-0066,2013-10-01,0,0,Yes,100,6.08714521791869
TA-19063,S-0066,2013-10-01,0,0,Yes,250,5.9758628556167
TA-19064,S-0066,2008-07-01,1,0,Yes,1,107.120401951893
TA-19064,S-0066,2008-07-01,1,0,Yes,3,37.5605793359781
TA-19064,S-0066,2008-07-01,1,0,Yes,5,23.66141228446
TA-19064,S-0066,2008-07-01,1,0,Yes,7,17.6883314879008
TA-19064,S-0066,2008-07-01,1,0,Yes,9,14.3748991503592
TA-19065,S-0066,2013-06-23,0,0,Yes,1,20.4620443682778
TA-19065,S-0066,2013-06-23,0,0,Yes,2,10.8973253284221
TA-19065,S-0066,2013-06-23,0,0,Yes,5,5.15793749269709
TA-19065,S-0066,2013-06-23,0,0,Yes,10,3.24388086110292
TA-19065,S-0066,2013-06-23,0,0,Yes,25,2.09767252939245
TA-19065,S-0066,2013-06-23,0,0,Yes,50,1.78051779683179
TA-19065,S-0066,2013-06-23,0,0,Yes,100,1.64141484395431
TA-19065,S-0066,2013-06-23,0,0,Yes,250,1.55517101317027
TA-19066,S-0066,2013-06-23,0,0,Yes,1,21.4886241605137
TA-19066,S-0066,2013-06-23,0,0,Yes,2,11.9239051206579
TA-19066,S-0066,2013-06-23,0,0,Yes,5,6.18451728493292
TA-19066,S-0066,2013-06-23,0,0,Yes,10,4.27046065333875
TA-19066,S-0066,2013-06-23,0,0,Yes,25,3.12425232162828
TA-19066,S-0066,2013-06-23,0,0,Yes,50,2.80709758906762
TA-19066,S-0066,2013-06-23,0,0,Yes,100,2.66521257713259
TA-19066,S-0066,2013-06-23,0,0,Yes,250,2.5817508054061
TA-19070,S-0066,2013-06-01,0,0,Yes,1,21.9504459640669
TA-19070,S-0066,2013-06-01,0,0,Yes,2,12.3857269242111
TA-19070,S-0066,2013-06-01,0,0,Yes,5,6.64633908848617
TA-19070,S-0066,2013-06-01,0,0,Yes,10,4.73506451594954
TA-19070,S-0066,2013-06-01,0,0,Yes,25,3.58607412518153
TA-19070,S-0066,2013-06-01,0,0,Yes,50,3.27170145167842
TA-19070,S-0066,2013-06-01,0,0,Yes,100,3.12981643974338
TA-19070,S-0066,2013-06-01,0,0,Yes,250,3.04357260895934
TA-19072,S-0066,2013-06-01,0,0,Yes,1,20.7346861559177
TA-19072,S-0066,2013-06-01,0,0,Yes,2,11.1699671160619
TA-19072,S-0066,2013-06-01,0,0,Yes,5,5.43336133939451
TA-19072,S-0066,2013-06-01,0,0,Yes,10,3.51930470780034
TA-19072,S-0066,2013-06-01,0,0,Yes,25,2.37031431703232
TA-19072,S-0066,2013-06-01,0,0,Yes,50,2.05594164352921
TA-19072,S-0066,2013-06-01,0,0,Yes,100,1.91405663159418
TA-19072,S-0066,2013-06-01,0,0,Yes,250,1.83059485986769
TA-19076,S-0066,2013-08-11,0,0,Yes,1,22.7294225001808
TA-19076,S-0066,2013-08-11,0,0,Yes,2,13.1647034603251
TA-19076,S-0066,2013-08-11,0,0,Yes,5,7.42531562460008
TA-19076,S-0066,2013-08-11,0,0,Yes,10,5.5112589930059
TA-19076,S-0066,2013-08-11,0,0,Yes,25,4.36505066129544
TA-19076,S-0066,2013-08-11,0,0,Yes,50,4.04789592873477
TA-19076,S-0066,2013-08-11,0,0,Yes,100,3.90879297585729
TA-19076,S-0066,2013-08-11,0,0,Yes,250,3.82254914507325
TA-19077,S-0066,2013-08-11,0,0,Yes,1,21.8196891883621
TA-19077,S-0066,2013-08-11,0,0,Yes,2,12.2549701485063
TA-19077,S-0066,2013-08-11,0,0,Yes,5,6.51558231278134
TA-19077,S-0066,2013-08-11,0,0,Yes,10,4.60152568118716
TA-19077,S-0066,2013-08-11,0,0,Yes,25,3.45531734947669
TA-19077,S-0066,2013-08-11,0,0,Yes,50,3.13816261691603
TA-19077,S-0066,2013-08-11,0,0,Yes,100,2.99905966403855
TA-19077,S-0066,2013-08-11,0,0,Yes,250,2.91281583325451
TA-19078,S-0013,2011-07-27,7,3,No,3,10.9001073874796
TA-19080,S-0026,2008-07-08,2,1,No,1,930.676652403977
TA-19083,S-0066,2013-06-01,0,0,Yes,1,20.9795073529821
TA-19083,S-0066,2013-06-01,0,0,Yes,2,11.4147883131263
TA-19083,S-0066,2013-06-01,0,0,Yes,5,5.67540047740133
TA-19083,S-0066,2013-06-01,0,0,Yes,10,3.76134384580716
TA-19083,S-0066,2013-06-01,0,0,Yes,25,2.61513551409669
TA-19083,S-0066,2013-06-01,0,0,Yes,50,2.29798078153603
TA-19083,S-0066,2013-06-01,0,0,Yes,100,2.15887782865855
TA-19083,S-0066,2013-06-01,0,0,Yes,250,2.07263399787451
TA-19086,S-0026,1989-10-17,0,25,No,25,1.90849251347908
TA-19089,S-0062,2005-05-09,116,1,No,1,1.65810719829961
TA-19093,S-0072,2013-01-16,20,1,Yes,1,6.26241493854432
TA-19094,S-0066,2013-11-02,1,0,Yes,1,20.8710070497376
TA-19094,S-0066,2013-11-02,1,0,Yes,2,11.3062880098819
TA-19094,S-0066,2013-11-02,1,0,Yes,5,5.5669001741569
TA-19094,S-0066,2013-11-02,1,0,Yes,10,3.65562560162027
TA-19094,S-0066,2013-11-02,1,0,Yes,25,2.50663521085226
TA-19094,S-0066,2013-11-02,1,0,Yes,50,2.18948047829159
TA-19094,S-0066,2013-11-02,1,0,Yes,100,2.05037752541411
TA-19094,S-0066,2013-11-02,1,0,Yes,250,1.96413369463007
TA-19094,S-0072,1999-12-20,1510,1,Yes,1,0.503552689416491
TA-19097,S-0072,2002-05-03,25,1,No,1,8.933191633792
TA-19100,S-0041,2013-06-24,50,0,Yes,1,27.4783973114181
TA-19100,S-0041,2013-06-24,50,0,Yes,6,7.75638065244849
TA-19100,S-0041,2013-06-24,50,0,Yes,20,4.11466534611597
TA-19102,S-0026,1997-10-20,10,2,No,2,20.0002225647246
TA-19103,S-0041,2013-02-20,14,0,Yes,1,24.841005324861
TA-19103,S-0041,2013-02-20,14,0,Yes,6,5.11620660683385
TA-19103,S-0041,2013-02-20,14,0,Yes,20,1.47449130050133
TA-19107,S-0066,2013-11-02,1,0,Yes,1,20.4564802501627
TA-19107,S-0066,2013-11-02,1,0,Yes,2,10.891761210307
TA-19107,S-0066,2013-11-02,1,0,Yes,5,5.15237337458199
TA-19107,S-0066,2013-11-02,1,0,Yes,10,3.23831674298782
TA-19107,S-0066,2013-11-02,1,0,Yes,25,2.09210841127735
TA-19107,S-0066,2013-11-02,1,0,Yes,50,1.77495367871669
TA-19107,S-0066,2013-11-02,1,0,Yes,100,1.63306866678166
TA-19107,S-0066,2013-11-02,1,0,Yes,250,1.54960689505517
TA-19109,S-0066,2013-07-21,0,0,Yes,1,20.6289679117308
TA-19109,S-0066,2013-07-21,0,0,Yes,2,11.0642488718751
TA-19109,S-0066,2013-07-21,0,0,Yes,5,5.32486103615008
TA-19109,S-0066,2013-07-21,0,0,Yes,10,3.41358646361345
TA-19109,S-0066,2013-07-21,0,0,Yes,25,2.26459607284543
TA-19109,S-0066,2013-07-21,0,0,Yes,50,1.95022339934232
TA-19109,S-0066,2013-07-21,0,0,Yes,100,1.80833838740729
TA-19109,S-0066,2013-07-21,0,0,Yes,250,1.72209455662325
TA-19111,S-0066,2013-08-01,0,0,Yes,1,20.776417041781
TA-19111,S-0066,2013-08-01,0,0,Yes,2,11.2116980019252
TA-19111,S-0066,2013-08-01,0,0,Yes,5,5.47231016620021
TA-19111,S-0066,2013-08-01,0,0,Yes,10,3.56103559366358
TA-19111,S-0066,2013-08-01,0,0,Yes,25,2.41204520289557
TA-19111,S-0066,2013-08-01,0,0,Yes,50,2.09767252939245
TA-19111,S-0066,2013-08-01,0,0,Yes,100,1.95578751745742
TA-19111,S-0066,2013-08-01,0,0,Yes,250,1.87232574573093
TA-19114,S-0066,2013-08-01,0,0,Yes,1,21.1519950145502
TA-19114,S-0066,2013-08-01,0,0,Yes,2,11.5872759746944
TA-19114,S-0066,2013-08-01,0,0,Yes,5,5.85067019802696
TA-19114,S-0066,2013-08-01,0,0,Yes,10,3.93661356643279
TA-19114,S-0066,2013-08-01,0,0,Yes,25,2.78762317566477
TA-19114,S-0066,2013-08-01,0,0,Yes,50,2.47325050216166
TA-19114,S-0066,2013-08-01,0,0,Yes,100,2.33136549022663
TA-19114,S-0066,2013-08-01,0,0,Yes,250,2.24790371850014
TA-19115,S-0066,2013-09-01,0,0,Yes,1,21.8892406648008
TA-19115,S-0066,2013-09-01,0,0,Yes,2,12.3245216249451
TA-19115,S-0066,2013-09-01,0,0,Yes,5,6.58513378922008
TA-19115,S-0066,2013-09-01,0,0,Yes,10,4.6710771576259
TA-19115,S-0066,2013-09-01,0,0,Yes,25,3.52486882591544
TA-19115,S-0066,2013-09-01,0,0,Yes,50,3.20771409335477
TA-19115,S-0066,2013-09-01,0,0,Yes,100,3.06861114047729
TA-19115,S-0066,2013-09-01,0,0,Yes,250,2.98236730969325
TA-19116,S-0066,2013-09-01,0,0,Yes,1,21.4218547431325
TA-19116,S-0066,2013-09-01,0,0,Yes,2,11.8571357032767
TA-19116,S-0066,2013-09-01,0,0,Yes,5,6.12052992660928
TA-19116,S-0066,2013-09-01,0,0,Yes,10,4.20647329501511
TA-19116,S-0066,2013-09-01,0,0,Yes,25,3.06026496330464
TA-19116,S-0066,2013-09-01,0,0,Yes,50,2.74311023074398
TA-19116,S-0066,2013-09-01,0,0,Yes,100,2.60122521880894
TA-19116,S-0066,2013-09-01,0,0,Yes,250,2.51776344708245
TA-19122,S-0066,2013-04-14,0,0,Yes,1,21.672240058312
TA-19122,S-0066,2013-04-14,0,0,Yes,2,12.1075210184562
TA-19122,S-0066,2013-04-14,0,0,Yes,5,6.3681331827312
TA-19122,S-0066,2013-04-14,0,0,Yes,10,4.45407655113703
TA-19122,S-0066,2013-04-14,0,0,Yes,25,3.30786821942656
TA-19122,S-0066,2013-04-14,0,0,Yes,50,2.9907134868659
TA-19122,S-0066,2013-04-14,0,0,Yes,100,2.84882847493087
TA-19122,S-0066,2013-04-14,0,0,Yes,250,2.76536670320438
TA-19123,S-0041,2013-09-10,1,20,No,20,11.4732115533349
TA-19124,S-0066,2013-10-01,0,0,Yes,1,26.3210607434775
TA-19124,S-0066,2013-10-01,0,0,Yes,2,16.130378415673
TA-19124,S-0066,2013-10-01,0,0,Yes,5,10.0181946662364
TA-19124,S-0066,2013-10-01,0,0,Yes,10,7.97894537705246
TA-19124,S-0066,2013-10-01,0,0,Yes,25,6.75483939173061
TA-19124,S-0066,2013-10-01,0,0,Yes,50,6.41542818670955
TA-19124,S-0066,2013-10-01,0,0,Yes,100,6.26241493854432
TA-19124,S-0066,2013-10-01,0,0,Yes,250,6.17060698964518
TA-19125,S-0066,2013-10-01,0,0,Yes,1,26.1819577906
TA-19125,S-0066,2013-10-01,0,0,Yes,2,15.9912754627955
TA-19125,S-0066,2013-10-01,0,0,Yes,5,9.87630965430134
TA-19125,S-0066,2013-10-01,0,0,Yes,10,7.83706036511743
TA-19125,S-0066,2013-10-01,0,0,Yes,25,6.61573643885312
TA-19125,S-0066,2013-10-01,0,0,Yes,50,6.27354317477451
TA-19125,S-0066,2013-10-01,0,0,Yes,100,6.12052992660928
TA-19125,S-0066,2013-10-01,0,0,Yes,250,6.02872197771014
TA-19126,S-0066,2013-10-01,0,0,Yes,1,26.0484189558376
