id,severity_type
15257,severity_type 1
15210,severity_type 2
8870,severity_type 1
11265,severity_type 2
14223,severity_type 1
5837,severity_type 2
7220,severity_type 1
2867,severity_type 2
10798,severity_type 2
1334,severity_type 2
10043,severity_type 1
461,severity_type 1
16816,severity_type 2
981,severity_type 2
13938,severity_type 1
17409,severity_type 1
8000,severity_type 1
15410,severity_type 1
7130,severity_type 1
4859,severity_type 2
11763,severity_type 2
9707,severity_type 2
8473,severity_type 1
10926,severity_type 1
14311,severity_type 2
6676,severity_type 1
14128,severity_type 1
1303,severity_type 1
12428,severity_type 1
16887,severity_type 1
7507,severity_type 1
4191,severity_type 1
6175,severity_type 1
3195,severity_type 1
12470,severity_type 1
2329,severity_type 1
13478,severity_type 2
4545,severity_type 4
13523,severity_type 1
17280,severity_type 4
16766,severity_type 4
5170,severity_type 4
13088,severity_type 1
6552,severity_type 2
5488,severity_type 1
6493,severity_type 1
15602,severity_type 1
6374,severity_type 1
10600,severity_type 1
13230,severity_type 2
670,severity_type 1
6114,severity_type 1
3348,severity_type 1
17452,severity_type 2
12052,severity_type 1
10846,severity_type 1
8097,severity_type 2
6672,severity_type 1
12986,severity_type 2
13348,severity_type 1
316,severity_type 1
1692,severity_type 1
17131,severity_type 2
9917,severity_type 1
1335,severity_type 1
17108,severity_type 1
17152,severity_type 1
12335,severity_type 2
16144,severity_type 1
2220,severity_type 1
14789,severity_type 1
3233,severity_type 1
16559,severity_type 1
4569,severity_type 1
3265,severity_type 1
9995,severity_type 1
9656,severity_type 2
4358,severity_type 1
1535,severity_type 2
14670,severity_type 2
13171,severity_type 1
8436,severity_type 2
14196,severity_type 2
8947,severity_type 1
4672,severity_type 1
13654,severity_type 2
9234,severity_type 2
15335,severity_type 1
6318,severity_type 1
5057,severity_type 4
6760,severity_type 1
283,severity_type 1
3019,severity_type 1
5851,severity_type 2
6869,severity_type 2
5781,severity_type 4
13512,severity_type 1
6922,severity_type 4
12041,severity_type 4
9877,severity_type 4
900,severity_type 4
7486,severity_type 2
2089,severity_type 1
4856,severity_type 1
6836,severity_type 1
8507,severity_type 2
4734,severity_type 1
486,severity_type 1
18055,severity_type 1
10475,severity_type 1
10404,severity_type 1
698,severity_type 1
4960,severity_type 1
7350,severity_type 1
6255,severity_type 2
11262,severity_type 2
11174,severity_type 1
7893,severity_type 1
4493,severity_type 1
2454,severity_type 1
3980,severity_type 1
15915,severity_type 1
5938,severity_type 1
10373,severity_type 1
9773,severity_type 1
67,severity_type 1
3215,severity_type 2
2411,severity_type 1
8617,severity_type 1
4947,severity_type 2
7407,severity_type 1
4813,severity_type 1
4466,severity_type 1
4332,severity_type 1
2552,severity_type 1
18536,severity_type 1
13728,severity_type 1
6270,severity_type 1
3608,severity_type 2
16866,severity_type 2
18061,severity_type 1
8163,severity_type 1
3680,severity_type 2
7295,severity_type 1
3571,severity_type 1
3177,severity_type 2
2796,severity_type 1
2076,severity_type 1
2874,severity_type 2
5532,severity_type 1
16700,severity_type 1
14186,severity_type 1
6162,severity_type 1
8465,severity_type 1
11492,severity_type 2
592,severity_type 1
1600,severity_type 1
452,severity_type 2
3943,severity_type 2
3136,severity_type 1
16491,severity_type 2
9996,severity_type 1
17243,severity_type 2
17086,severity_type 2
11472,severity_type 1
18151,severity_type 1
16954,severity_type 2
8801,severity_type 1
17075,severity_type 1
298,severity_type 1
13869,severity_type 1
10059,severity_type 1
2303,severity_type 1
2361,severity_type 1
13753,severity_type 1
15110,severity_type 2
1583,severity_type 2
7474,severity_type 1
12925,severity_type 1
6733,severity_type 1
16509,severity_type 1
16400,severity_type 2
3493,severity_type 2
10835,severity_type 2
2176,severity_type 1
4102,severity_type 1
104,severity_type 1
4177,severity_type 1
1332,severity_type 2
4935,severity_type 2
9076,severity_type 1
6014,severity_type 2
9827,severity_type 1
11021,severity_type 1
17039,severity_type 1
6892,severity_type 1
10030,severity_type 1
12151,severity_type 1
527,severity_type 1
7740,severity_type 1
3296,severity_type 1
8611,severity_type 1
15013,severity_type 2
10997,severity_type 1
14276,severity_type 1
5801,severity_type 1
1399,severity_type 1
10049,severity_type 1
12626,severity_type 1
1680,severity_type 1
15486,severity_type 1
818,severity_type 2
17072,severity_type 1
2075,severity_type 1
18256,severity_type 2
15680,severity_type 1
16832,severity_type 2
18474,severity_type 2
17913,severity_type 2
10082,severity_type 1
8500,severity_type 1
16291,severity_type 1
464,severity_type 2
4937,severity_type 1
15628,severity_type 1
14411,severity_type 1
9935,severity_type 1
16077,severity_type 1
3702,severity_type 1
9091,severity_type 2
7751,severity_type 1
12745,severity_type 1
10062,severity_type 1
2524,severity_type 1
10664,severity_type 1
9828,severity_type 1
13004,severity_type 1
631,severity_type 1
18313,severity_type 1
5497,severity_type 1
16577,severity_type 1
1982,severity_type 1
14249,severity_type 1
5215,severity_type 1
1913,severity_type 1
15144,severity_type 1
9439,severity_type 1
4271,severity_type 1
3097,severity_type 1
12465,severity_type 1
6225,severity_type 1
752,severity_type 1
3586,severity_type 1
10018,severity_type 1
5387,severity_type 1
9541,severity_type 1
11765,severity_type 1
7035,severity_type 1
4430,severity_type 1
3501,severity_type 1
15860,severity_type 1
5472,severity_type 1
10993,severity_type 1
12782,severity_type 2
16757,severity_type 2
11931,severity_type 1
14127,severity_type 1
9913,severity_type 1
476,severity_type 1
6420,severity_type 1
11939,severity_type 2
15128,severity_type 1
11612,severity_type 1
7126,severity_type 1
2114,severity_type 1
7268,severity_type 2
1746,severity_type 1
5556,severity_type 1
8596,severity_type 1
11565,severity_type 2
18013,severity_type 1
908,severity_type 1
11869,severity_type 1
14232,severity_type 2
17261,severity_type 1
5232,severity_type 2
14482,severity_type 1
2380,severity_type 1
6737,severity_type 2
18173,severity_type 1
5101,severity_type 4
5256,severity_type 4
2609,severity_type 2
17061,severity_type 1
3770,severity_type 1
15324,severity_type 2
9488,severity_type 1
1276,severity_type 1
3776,severity_type 2
15697,severity_type 1
11985,severity_type 2
14416,severity_type 1
9849,severity_type 1
5573,severity_type 2
3660,severity_type 2
8452,severity_type 2
11851,severity_type 1
16622,severity_type 1
13908,severity_type 1
1727,severity_type 1
9837,severity_type 1
11224,severity_type 2
3284,severity_type 1
8477,severity_type 2
6494,severity_type 1
4007,severity_type 1
3171,severity_type 1
14506,severity_type 2
3219,severity_type 1
9760,severity_type 1
11429,severity_type 1
4682,severity_type 1
8308,severity_type 1
10321,severity_type 1
3587,severity_type 1
739,severity_type 2
10060,severity_type 2
9517,severity_type 2
16402,severity_type 2
7808,severity_type 1
10109,severity_type 1
7727,severity_type 1
2516,severity_type 1
7346,severity_type 2
3801,severity_type 2
4328,severity_type 1
2705,severity_type 2
2296,severity_type 2
7450,severity_type 1
12683,severity_type 1
3768,severity_type 1
13770,severity_type 2
5144,severity_type 2
10004,severity_type 2
1411,severity_type 1
14458,severity_type 2
13602,severity_type 2
18184,severity_type 2
2916,severity_type 2
11087,severity_type 1
16015,severity_type 1
8571,severity_type 2
7571,severity_type 2
7882,severity_type 1
7733,severity_type 2
10064,severity_type 1
8314,severity_type 1
17383,severity_type 1
2660,severity_type 1
10850,severity_type 1
9181,severity_type 1
10771,severity_type 2
839,severity_type 1
14876,severity_type 2
9551,severity_type 1
4910,severity_type 2
8482,severity_type 1
12700,severity_type 2
11466,severity_type 2
7842,severity_type 1
12679,severity_type 1
16707,severity_type 1
8337,severity_type 2
5621,severity_type 1
12054,severity_type 1
15426,severity_type 1
2773,severity_type 1
1988,severity_type 2
18242,severity_type 1
12665,severity_type 1
10221,severity_type 1
308,severity_type 1
1868,severity_type 1
13798,severity_type 1
12735,severity_type 1
4117,severity_type 1
6941,severity_type 1
17216,severity_type 1
12625,severity_type 1
13696,severity_type 1
12582,severity_type 4
14718,severity_type 1
13692,severity_type 1
15011,severity_type 1
5063,severity_type 4
13509,severity_type 4
8841,severity_type 4
15028,severity_type 1
8022,severity_type 2
17510,severity_type 1
10012,severity_type 2
694,severity_type 1
9888,severity_type 1
4798,severity_type 1
10290,severity_type 1
4098,severity_type 1
17670,severity_type 1
12441,severity_type 1
10972,severity_type 1
21,severity_type 1
51,severity_type 1
2446,severity_type 1
9976,severity_type 1
14849,severity_type 1
14214,severity_type 1
9597,severity_type 1
17793,severity_type 2
17000,severity_type 1
1063,severity_type 1
12950,severity_type 2
8488,severity_type 1
4613,severity_type 2
14785,severity_type 4
4044,severity_type 1
7094,severity_type 2
15023,severity_type 1
4207,severity_type 1
5994,severity_type 1
4767,severity_type 1
1192,severity_type 1
11608,severity_type 1
16235,severity_type 1
11400,severity_type 1
12791,severity_type 1
13882,severity_type 2
12725,severity_type 1
11816,severity_type 2
10283,severity_type 1
2514,severity_type 2
3001,severity_type 1
10917,severity_type 1
16438,severity_type 1
3983,severity_type 1
10044,severity_type 1
8505,severity_type 1
5930,severity_type 1
9114,severity_type 1
7643,severity_type 2
1211,severity_type 1
17890,severity_type 1
3031,severity_type 1
9316,severity_type 1
14402,severity_type 1
10237,severity_type 1
17393,severity_type 1
16378,severity_type 1
6018,severity_type 1
6077,severity_type 1
14303,severity_type 1
11925,severity_type 1
7274,severity_type 1
8621,severity_type 2
16679,severity_type 1
16066,severity_type 1
8371,severity_type 1
11680,severity_type 1
7326,severity_type 1
10938,severity_type 1
7310,severity_type 1
9812,severity_type 1
12618,severity_type 1
15964,severity_type 1
17351,severity_type 1
13901,severity_type 1
3757,severity_type 1
12902,severity_type 2
9113,severity_type 1
8540,severity_type 1
6189,severity_type 1
12951,severity_type 1
16171,severity_type 1
13252,severity_type 1
10288,severity_type 1
5921,severity_type 1
8273,severity_type 1
14422,severity_type 1
17784,severity_type 1
7247,severity_type 1
17204,severity_type 2
12155,severity_type 1
5815,severity_type 1
6447,severity_type 1
8463,severity_type 1
3289,severity_type 1
2291,severity_type 1
13295,severity_type 1
13281,severity_type 2
2372,severity_type 1
16437,severity_type 1
17718,severity_type 2
82,severity_type 1
12459,severity_type 1
16347,severity_type 2
17778,severity_type 1
8980,severity_type 1
2658,severity_type 1
5671,severity_type 1
16,severity_type 1
10259,severity_type 1
6012,severity_type 1
14889,severity_type 1
10258,severity_type 1
1963,severity_type 1
5923,severity_type 1
12165,severity_type 1
12503,severity_type 2
16057,severity_type 1
17206,severity_type 1
15922,severity_type 1
265,severity_type 4
17899,severity_type 4
5319,severity_type 4
3361,severity_type 1
12562,severity_type 1
14546,severity_type 1
16143,severity_type 2
13755,severity_type 2
7928,severity_type 2
555,severity_type 2
14521,severity_type 1
8674,severity_type 1
3984,severity_type 2
14696,severity_type 2
3100,severity_type 2
15247,severity_type 1
13278,severity_type 2
3579,severity_type 1
6421,severity_type 1
4149,severity_type 1
12040,severity_type 1
4731,severity_type 1
7226,severity_type 1
2172,severity_type 1
7151,severity_type 2
18019,severity_type 2
8299,severity_type 1
11889,severity_type 1
10061,severity_type 1
4550,severity_type 1
13795,severity_type 2
8929,severity_type 1
4046,severity_type 1
18045,severity_type 2
9663,severity_type 2
11787,severity_type 2
10094,severity_type 1
13343,severity_type 2
9375,severity_type 2
6085,severity_type 2
12427,severity_type 1
7037,severity_type 1
13868,severity_type 2
3927,severity_type 1
838,severity_type 2
10397,severity_type 2
4231,severity_type 2
7193,severity_type 1
7741,severity_type 1
12265,severity_type 2
11260,severity_type 2
8861,severity_type 1
17176,severity_type 1
342,severity_type 2
11249,severity_type 2
12771,severity_type 2
16857,severity_type 2
16728,severity_type 2
17285,severity_type 1
17636,severity_type 2
3716,severity_type 2
11240,severity_type 2
14384,severity_type 1
3338,severity_type 1
7855,severity_type 1
8643,severity_type 2
2254,severity_type 2
14800,severity_type 2
17722,severity_type 2
6690,severity_type 2
10375,severity_type 1
15908,severity_type 2
3857,severity_type 1
11583,severity_type 1
4403,severity_type 2
10614,severity_type 2
16410,severity_type 2
5513,severity_type 1
2648,severity_type 2
5310,severity_type 1
360,severity_type 2
9749,severity_type 2
9147,severity_type 1
5658,severity_type 2
8449,severity_type 2
5168,severity_type 1
373,severity_type 2
8296,severity_type 2
5569,severity_type 2
5655,severity_type 2
13529,severity_type 2
3143,severity_type 2
10546,severity_type 1
8558,severity_type 1
5508,severity_type 1
13465,severity_type 2
4005,severity_type 2
10990,severity_type 1
4224,severity_type 2
7115,severity_type 2
9024,severity_type 2
3241,severity_type 2
9732,severity_type 1
18191,severity_type 2
7490,severity_type 1
15595,severity_type 2
16308,severity_type 2
2592,severity_type 2
15500,severity_type 2
15831,severity_type 2
6292,severity_type 2
9982,severity_type 2
4641,severity_type 2
4704,severity_type 2
13589,severity_type 2
2419,severity_type 2
10591,severity_type 2
6651,severity_type 2
14076,severity_type 1
17826,severity_type 2
8780,severity_type 2
70,severity_type 2
7807,severity_type 2
145,severity_type 2
3309,severity_type 2
17014,severity_type 2
3268,severity_type 2
9042,severity_type 1
3786,severity_type 1
15848,severity_type 1
15253,severity_type 1
2825,severity_type 1
13535,severity_type 1
6547,severity_type 1
8310,severity_type 2
17983,severity_type 1
11048,severity_type 2
3567,severity_type 1
18524,severity_type 1
6965,severity_type 1
16231,severity_type 1
2745,severity_type 2
11784,severity_type 1
505,severity_type 2
5187,severity_type 2
2909,severity_type 2
18158,severity_type 2
14961,severity_type 2
15832,severity_type 1
10091,severity_type 2
12809,severity_type 4
9370,severity_type 1
5897,severity_type 1
14355,severity_type 1
10659,severity_type 1
4693,severity_type 1
7613,severity_type 1
11554,severity_type 1
11365,severity_type 1
10941,severity_type 1
17395,severity_type 1
9560,severity_type 1
14378,severity_type 2
12948,severity_type 1
9777,severity_type 1
13884,severity_type 1
11220,severity_type 1
1310,severity_type 1
928,severity_type 1
4449,severity_type 1
17284,severity_type 1
14252,severity_type 1
11358,severity_type 1
3473,severity_type 1
8146,severity_type 2
12009,severity_type 1
6936,severity_type 1
5311,severity_type 1
8591,severity_type 1
14179,severity_type 2
10957,severity_type 2
15277,severity_type 1
18303,severity_type 1
7324,severity_type 1
10381,severity_type 2
7298,severity_type 2
13166,severity_type 1
16606,severity_type 1
16713,severity_type 1
7287,severity_type 1
10918,severity_type 1
1748,severity_type 2
14088,severity_type 2
3978,severity_type 2
975,severity_type 2
6593,severity_type 1
12736,severity_type 1
8016,severity_type 2
2277,severity_type 1
226,severity_type 1
421,severity_type 1
15920,severity_type 1
3986,severity_type 2
13092,severity_type 1
12740,severity_type 4
1877,severity_type 1
7833,severity_type 1
8551,severity_type 2
5509,severity_type 1
13056,severity_type 1
6152,severity_type 1
15097,severity_type 2
11264,severity_type 2
18405,severity_type 1
7286,severity_type 1
11280,severity_type 4
150,severity_type 1
7005,severity_type 4
2760,severity_type 2
11457,severity_type 1
9168,severity_type 1
4365,severity_type 1
6223,severity_type 1
451,severity_type 1
4499,severity_type 1
16268,severity_type 1
1329,severity_type 1
940,severity_type 4
2591,severity_type 1
17318,severity_type 4
8050,severity_type 1
17208,severity_type 1
6610,severity_type 1
1393,severity_type 4
10358,severity_type 1
2563,severity_type 1
7460,severity_type 1
5688,severity_type 1
14715,severity_type 2
1820,severity_type 2
7992,severity_type 1
8389,severity_type 2
11369,severity_type 2
1280,severity_type 1
14564,severity_type 1
4911,severity_type 2
2438,severity_type 2
6671,severity_type 1
18330,severity_type 1
2441,severity_type 1
3109,severity_type 1
225,severity_type 1
11774,severity_type 1
8179,severity_type 1
4137,severity_type 2
10303,severity_type 1
3166,severity_type 1
2233,severity_type 1
10196,severity_type 1
7658,severity_type 2
3249,severity_type 1
17080,severity_type 1
6916,severity_type 1
4945,severity_type 1
2980,severity_type 2
15617,severity_type 1
2031,severity_type 1
4394,severity_type 1
14039,severity_type 1
12394,severity_type 1
17188,severity_type 1
10768,severity_type 1
14946,severity_type 1
15170,severity_type 2
16420,severity_type 2
4801,severity_type 2
337,severity_type 1
17843,severity_type 2
4260,severity_type 1
10538,severity_type 1
3623,severity_type 1
14139,severity_type 2
4225,severity_type 2
14627,severity_type 2
17184,severity_type 2
5818,severity_type 1
13585,severity_type 1
271,severity_type 1
10229,severity_type 4
12695,severity_type 4
5891,severity_type 4
6903,severity_type 1
7340,severity_type 1
5104,severity_type 5
13491,severity_type 5
1968,severity_type 4
12909,severity_type 4
11525,severity_type 1
16925,severity_type 1
1008,severity_type 1
8985,severity_type 1
9796,severity_type 1
15472,severity_type 1
17012,severity_type 1
439,severity_type 1
8537,severity_type 1
15163,severity_type 1
14366,severity_type 1
13424,severity_type 1
9257,severity_type 1
14759,severity_type 1
2088,severity_type 1
9970,severity_type 1
6890,severity_type 1
15979,severity_type 1
10734,severity_type 1
12314,severity_type 1
4156,severity_type 1
8864,severity_type 1
13964,severity_type 2
1082,severity_type 1
4258,severity_type 2
9049,severity_type 2
606,severity_type 1
7821,severity_type 2
13859,severity_type 2
4136,severity_type 2
3447,severity_type 1
8064,severity_type 2
14553,severity_type 1
16342,severity_type 1
13676,severity_type 1
2731,severity_type 2
15610,severity_type 1
6032,severity_type 1
17402,severity_type 2
18196,severity_type 2
6719,severity_type 2
13825,severity_type 2
3008,severity_type 2
10089,severity_type 1
17777,severity_type 1
17773,severity_type 2
7010,severity_type 1
473,severity_type 2
7408,severity_type 2
13710,severity_type 1
17742,severity_type 1
13359,severity_type 1
18510,severity_type 2
11845,severity_type 1
13970,severity_type 1
846,severity_type 2
9097,severity_type 2
5204,severity_type 2
5003,severity_type 2
12113,severity_type 2
17059,severity_type 2
1170,severity_type 2
1339,severity_type 1
17002,severity_type 2
10864,severity_type 1
17421,severity_type 2
11818,severity_type 2
8402,severity_type 2
14771,severity_type 2
7980,severity_type 2
9284,severity_type 2
247,severity_type 2
9236,severity_type 2
14203,severity_type 1
1127,severity_type 2
14939,severity_type 2
4392,severity_type 1
17591,severity_type 2
2115,severity_type 2
17480,severity_type 2
13046,severity_type 2
7208,severity_type 2
16286,severity_type 2
8220,severity_type 2
17744,severity_type 2
8209,severity_type 2
3969,severity_type 2
15412,severity_type 2
16418,severity_type 2
8199,severity_type 2
11346,severity_type 1
11561,severity_type 2
4364,severity_type 2
18124,severity_type 2
9081,severity_type 2
5328,severity_type 2
16319,severity_type 2
16608,severity_type 2
4837,severity_type 1
13205,severity_type 1
5413,severity_type 2
2149,severity_type 2
16972,severity_type 2
4008,severity_type 2
8941,severity_type 2
12565,severity_type 2
13691,severity_type 2
7084,severity_type 2
10980,severity_type 2
9510,severity_type 2
5577,severity_type 2
7127,severity_type 2
2929,severity_type 1
10695,severity_type 2
16754,severity_type 2
3904,severity_type 2
833,severity_type 2
18506,severity_type 2
8860,severity_type 2
6634,severity_type 2
11775,severity_type 1
11873,severity_type 2
14924,severity_type 2
14045,severity_type 2
18395,severity_type 2
17865,severity_type 2
11723,severity_type 2
8177,severity_type 2
16515,severity_type 2
15927,severity_type 2
2794,severity_type 2
4664,severity_type 1
10869,severity_type 1
18360,severity_type 1
10986,severity_type 1
4472,severity_type 2
3977,severity_type 1
13999,severity_type 2
1608,severity_type 2
6464,severity_type 1
355,severity_type 1
16979,severity_type 1
8431,severity_type 1
2222,severity_type 1
3834,severity_type 1
2086,severity_type 1
7170,severity_type 1
903,severity_type 2
15383,severity_type 2
13105,severity_type 2
1909,severity_type 1
5740,severity_type 1
9305,severity_type 2
5703,severity_type 1
1296,severity_type 2
6877,severity_type 2
11069,severity_type 2
448,severity_type 1
2720,severity_type 1
4649,severity_type 1
3090,severity_type 1
12299,severity_type 2
13070,severity_type 2
396,severity_type 2
7301,severity_type 2
7083,severity_type 2
11556,severity_type 2
3061,severity_type 1
1153,severity_type 2
15386,severity_type 2
399,severity_type 1
6075,severity_type 2
16297,severity_type 2
13997,severity_type 2
17534,severity_type 2
15656,severity_type 2
11218,severity_type 2
16690,severity_type 1
4229,severity_type 2
17735,severity_type 2
2703,severity_type 2
5179,severity_type 2
5603,severity_type 2
18509,severity_type 1
17274,severity_type 2
10553,severity_type 2
13342,severity_type 2
6840,severity_type 2
18277,severity_type 2
2376,severity_type 2
228,severity_type 2
12803,severity_type 1
15771,severity_type 2
13784,severity_type 2
16710,severity_type 2
7288,severity_type 2
6243,severity_type 2
16904,severity_type 2
8104,severity_type 2
16227,severity_type 2
9010,severity_type 2
13793,severity_type 2
8559,severity_type 2
10163,severity_type 2
635,severity_type 1
3459,severity_type 2
329,severity_type 2
13724,severity_type 2
5951,severity_type 2
5049,severity_type 2
14837,severity_type 2
1665,severity_type 2
2506,severity_type 2
13308,severity_type 2
13668,severity_type 2
6167,severity_type 2
6089,severity_type 2
10366,severity_type 2
13174,severity_type 2
1241,severity_type 2
1882,severity_type 1
10681,severity_type 2
8175,severity_type 2
6763,severity_type 2
9444,severity_type 2
4796,severity_type 2
11532,severity_type 2
11255,severity_type 2
8679,severity_type 2
15571,severity_type 2
4429,severity_type 2
11604,severity_type 1
338,severity_type 4
8326,severity_type 2
8327,severity_type 1
11503,severity_type 1
9890,severity_type 2
16457,severity_type 2
11166,severity_type 2
16495,severity_type 2
15415,severity_type 2
5400,severity_type 1
7150,severity_type 1
10584,severity_type 1
10400,severity_type 1
18213,severity_type 1
7565,severity_type 1
11965,severity_type 1
13009,severity_type 1
14138,severity_type 2
14286,severity_type 1
4846,severity_type 1
7479,severity_type 2
12130,severity_type 1
16258,severity_type 2
2161,severity_type 4
3499,severity_type 1
857,severity_type 5
888,severity_type 4
9548,severity_type 4
2178,severity_type 4
6956,severity_type 1
12005,severity_type 1
5691,severity_type 1
16943,severity_type 1
7619,severity_type 2
4853,severity_type 2
13936,severity_type 1
9867,severity_type 1
8211,severity_type 1
8983,severity_type 1
14474,severity_type 1
17227,severity_type 1
1184,severity_type 1
1074,severity_type 1
13012,severity_type 1
8649,severity_type 1
14985,severity_type 1
17362,severity_type 1
9542,severity_type 1
4562,severity_type 2
2455,severity_type 1
13370,severity_type 1
16729,severity_type 1
5129,severity_type 4
2236,severity_type 1
14106,severity_type 1
5248,severity_type 1
16506,severity_type 1
1095,severity_type 2
1010,severity_type 1
12834,severity_type 1
16576,severity_type 2
7216,severity_type 1
17981,severity_type 1
18308,severity_type 2
11606,severity_type 1
3756,severity_type 1
12937,severity_type 1
10748,severity_type 2
5528,severity_type 1
16103,severity_type 1
10212,severity_type 1
11060,severity_type 2
10892,severity_type 2
6431,severity_type 1
14822,severity_type 1
2384,severity_type 4
17060,severity_type 1
3678,severity_type 1
14236,severity_type 1
14539,severity_type 1
13107,severity_type 1
2624,severity_type 2
18199,severity_type 1
2198,severity_type 1
15744,severity_type 2
10618,severity_type 2
8823,severity_type 1
3183,severity_type 1
16013,severity_type 1
13393,severity_type 1
13232,severity_type 2
17475,severity_type 1
14834,severity_type 1
12243,severity_type 2
8162,severity_type 1
18075,severity_type 1
17497,severity_type 1
17110,severity_type 1
16823,severity_type 1
13338,severity_type 2
417,severity_type 2
622,severity_type 2
3167,severity_type 1
2382,severity_type 1
5054,severity_type 2
542,severity_type 4
9580,severity_type 1
14626,severity_type 2
4847,severity_type 4
15528,severity_type 4
1123,severity_type 2
1751,severity_type 1
1174,severity_type 1
8997,severity_type 1
12059,severity_type 1
18020,severity_type 1
15767,severity_type 1
13813,severity_type 1
554,severity_type 1
4372,severity_type 1
12061,severity_type 1
14523,severity_type 1
6027,severity_type 1
7508,severity_type 1
5350,severity_type 1
1341,severity_type 1
6981,severity_type 1
3335,severity_type 1
13493,severity_type 1
2538,severity_type 1
2044,severity_type 4
12050,severity_type 1
14296,severity_type 1
1486,severity_type 1
7355,severity_type 1
10904,severity_type 1
11502,severity_type 1
15935,severity_type 1
8367,severity_type 1
15261,severity_type 1
14114,severity_type 1
210,severity_type 1
11059,severity_type 5
8988,severity_type 1
15729,severity_type 1
12418,severity_type 1
14739,severity_type 5
6938,severity_type 1
18499,severity_type 1
14267,severity_type 1
2900,severity_type 5
12884,severity_type 1
16054,severity_type 1
13736,severity_type 1
1771,severity_type 1
2543,severity_type 1
182,severity_type 1
3563,severity_type 1
5765,severity_type 1
5108,severity_type 1
1372,severity_type 1
1544,severity_type 1
17681,severity_type 1
15578,severity_type 1
5743,severity_type 1
17923,severity_type 1
17053,severity_type 1
5008,severity_type 1
2740,severity_type 1
6585,severity_type 1
17370,severity_type 1
15977,severity_type 1
2135,severity_type 1
264,severity_type 1
15086,severity_type 1
1840,severity_type 1
8457,severity_type 1
726,severity_type 1
14224,severity_type 1
244,severity_type 1
8169,severity_type 1
8513,severity_type 1
11990,severity_type 1
9738,severity_type 1
3474,severity_type 2
1389,severity_type 1
4070,severity_type 1
13200,severity_type 1
15120,severity_type 1
17547,severity_type 1
4395,severity_type 1
14287,severity_type 1
11699,severity_type 1
17229,severity_type 1
9997,severity_type 1
17840,severity_type 1
1807,severity_type 1
16004,severity_type 1
4901,severity_type 1
14548,severity_type 1
16980,severity_type 1
9172,severity_type 1
16775,severity_type 1
2427,severity_type 2
1320,severity_type 2
13760,severity_type 1
7488,severity_type 2
18520,severity_type 1
3931,severity_type 1
12629,severity_type 1
8312,severity_type 1
18294,severity_type 1
2617,severity_type 2
3151,severity_type 1
7699,severity_type 2
3811,severity_type 1
16863,severity_type 1
237,severity_type 1
1715,severity_type 1
3762,severity_type 1
10045,severity_type 1
11317,severity_type 1
10011,severity_type 1
15054,severity_type 1
18247,severity_type 1
3352,severity_type 1
10467,severity_type 1
5408,severity_type 1
69,severity_type 1
5077,severity_type 1
5554,severity_type 1
17506,severity_type 1
9264,severity_type 1
10429,severity_type 1
4831,severity_type 1
6073,severity_type 1
14390,severity_type 1
16129,severity_type 1
10172,severity_type 1
16273,severity_type 1
4760,severity_type 1
10148,severity_type 1
18268,severity_type 1
17263,severity_type 1
8962,severity_type 1
6604,severity_type 4
8906,severity_type 1
2884,severity_type 1
4474,severity_type 1
2355,severity_type 1
8406,severity_type 1
10304,severity_type 1
7604,severity_type 1
18021,severity_type 1
12588,severity_type 2
11829,severity_type 2
13362,severity_type 2
1143,severity_type 2
17937,severity_type 1
13352,severity_type 1
7064,severity_type 1
5918,severity_type 1
5459,severity_type 1
16034,severity_type 1
15989,severity_type 1
17542,severity_type 1
8828,severity_type 1
8524,severity_type 1
16986,severity_type 1
16677,severity_type 1
7418,severity_type 1
11631,severity_type 2
8683,severity_type 1
3584,severity_type 1
7588,severity_type 1
9592,severity_type 1
9516,severity_type 2
10201,severity_type 1
4870,severity_type 1
2616,severity_type 1
2522,severity_type 1
10527,severity_type 1
17814,severity_type 1
16999,severity_type 1
6720,severity_type 1
12341,severity_type 1
8744,severity_type 1
2101,severity_type 1
7068,severity_type 1
11343,severity_type 1
9533,severity_type 1
4512,severity_type 1
2897,severity_type 1
286,severity_type 1
7768,severity_type 2
8331,severity_type 1
17237,severity_type 1
10,severity_type 1
13743,severity_type 1
5251,severity_type 1
8191,severity_type 2
8267,severity_type 1
16959,severity_type 1
3253,severity_type 2
13930,severity_type 1
135,severity_type 1
15481,severity_type 1
998,severity_type 1
12591,severity_type 1
10100,severity_type 2
3915,severity_type 1
5933,severity_type 1
5894,severity_type 4
4587,severity_type 1
3021,severity_type 1
13032,severity_type 1
3528,severity_type 1
1990,severity_type 1
6792,severity_type 1
10026,severity_type 2
266,severity_type 2
13243,severity_type 1
122,severity_type 1
13057,severity_type 2
15164,severity_type 2
7898,severity_type 1
17889,severity_type 1
840,severity_type 4
16045,severity_type 2
12325,severity_type 1
8223,severity_type 1
17450,severity_type 1
15190,severity_type 1
4915,severity_type 1
7062,severity_type 1
1050,severity_type 1
10287,severity_type 1
10111,severity_type 2
17965,severity_type 1
9931,severity_type 1
8480,severity_type 1
9307,severity_type 1
3326,severity_type 1
10625,severity_type 4
4343,severity_type 1
5192,severity_type 1
12053,severity_type 1
16476,severity_type 1
13495,severity_type 1
239,severity_type 1
1137,severity_type 1
15264,severity_type 1
218,severity_type 1
545,severity_type 2
5704,severity_type 1
10447,severity_type 1
11519,severity_type 1
12877,severity_type 1
7129,severity_type 1
